ImageNumber	ObjectNumber	Metadata_ChannelNumber	Metadata_FileLocation	Metadata_Frame	Metadata_Plate	Metadata_Series	Metadata_Site	Metadata_Well	Metadata_Well	AreaShape_Area	AreaShape_Center_X	AreaShape_Center_Y	AreaShape_Center_Z	AreaShape_Compactness	AreaShape_Eccentricity	AreaShape_EulerNumber	AreaShape_Extent	AreaShape_FormFactor	AreaShape_MajorAxisLength	AreaShape_MaxFeretDiameter	AreaShape_MaximumRadius	AreaShape_MedianRadius	AreaShape_Perimeter	AreaShape_Solidity	Children_Cytoplasm_Norm_Count	Location_Center_X	Location_Center_Y	Location_Center_Z	Number_Object_Number	Parent_nuclei
122	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	29	B01	B01	28242	836.0	478.0	1.0	2.6437417552847275	0.9724551931193378	1.0	0.3073925725978493	0.09544960337825038	423.7069879237245	488.28884894087025	49.193495504995376	14.212670403551895	1928.259999999993	0.7337871544377467	1	828.0516252390057	465.88417959068056	0	2	2
123	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	2	B01	B01	17961	848.0	60.0	1.0	1.378803786896696	0.8527383647665875	1.0	0.4859577922077922	0.08874908205346331	222.1443087388749	234.17087777945403	48.010415536631214	14.317821063276353	1594.7339999999954	0.7570973928804774	1	850.9396470129725	87.9654807638773	0	1	1
123	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	2	B01	B01	13081	1272.0	97.0	1.0	1.5975804444268817	0.8867972137567613	1.0	0.6083054315476191	0.10624551325193732	208.99533061991764	209.46837470128995	48.60041152089147	13.0	1243.8559999999966	0.7612092292472866	1	1290.994878067426	97.47893891904289	0	2	2
123	3			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	2	B01	B01	11638	714.0	220.0	1.0	1.037706060509733	0.622262766445391	1.0	0.782439155573484	0.8691458680767207	137.84832950523588	136.8575902169843	53.08483775994799	17.46424919657298	410.2019999999987	0.9800833719314498	1	704.242911153119	215.6533768688778	0	3	3
123	4			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	2	B01	B01	19579	276.0	280.0	1.0	1.1337976801994147	0.7378496247879943	1.0	0.5876226777514331	0.20482250678966207	196.68430890940274	237.53947040439405	63.90618123468183	18.973665961010276	1096.0019999999965	0.893875408039811	1	270.3417947801216	285.1139486184177	0	4	4
123	5			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	2	B01	B01	10849	807.0	346.0	1.0	1.0223489983271306	0.5685217269876903	1.0	0.7827561327561328	0.8805683620794642	129.5642677622393	128.69343417595164	52.32590180780452	17.08800749063506	393.47599999999903	0.9859590130413052	1	807.7010784404092	341.0607429256153	0	5	5
123	6			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	2	B01	B01	19481	786.0	504.0	1.0	1.156899574461334	0.741573705881026	1.0	0.6626190476190477	0.09828098814984569	198.5553804173691	199.88246546408217	52.40229002629561	15.297058540778355	1578.2499999999957	0.8490672942817296	1	817.7115137826601	512.7616652122581	0	6	6
123	7			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	2	B01	B01	10959	1208.0	533.0	1.0	1.0774512126746474	0.6559317643625424	1.0	0.6242310321257689	0.18530436582312843	138.16099548543082	149.5125412799876	50.0	15.0	862.0799999999978	0.9160362770092364	1	1205.3397207774433	527.1324938406789	0	7	7
123	8			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	2	B01	B01	25098	1021.0	618.0	1.0	1.575698093195302	0.9042087396389321	1.0	0.39572394872522587	0.07372221887201365	291.22363996602354	303.0594001181947	54.12947441089743	14.422205101855956	2068.3559999999943	0.787289438188149	1	1016.5053789146546	629.6314048928201	0	8	8
123	9			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	2	B01	B01	53250	1290.0	726.0	1.0	1.2874083272968375	0.8109001316954547	1.0	0.49719887955182074	0.17403488132718173	359.82285038572263	426.64387959983674	98.73196037757987	31.38470965295043	1960.8599999999944	0.8119482182882759	1	1267.2461408450704	738.1943661971831	0	9	9
123	10			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	2	B01	B01	10942	1178.0	938.0	1.0	1.5531296340938772	0.9123271430778949	1.0	0.44185107413988045	0.15638845139643445	192.14822114503767	208.1970220728433	42.941821107167776	12.041594578792296	937.6719999999976	0.8876450068954327	1	1161.2363370498995	953.6857978431731	0	10	10
124	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	30	B01	B01	1614	548.0	299.0	1.0	2.30394036324185	0.8752096958672111	1.0	0.3113425925925926	0.04477432646258095	87.49407951650223	93.34880824091971	9.848857801796104	2.0	673.0419999999981	0.4859250338702393	1	547.4076827757125	305.4888475836431	0	1	1
124	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	30	B01	B01	1461	480.0	291.0	1.0	2.4249348750995847	0.7418364390990201	1.0	0.3133848133848134	0.028454434623989895	78.79995970553492	73.43704787094863	8.06225774829855	1.4142135623730951	803.2579999999974	0.42663162505475244	1	486.02258726899385	314.87337440109513	0	2	2
124	3			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	30	B01	B01	1523	1201.0	397.0	1.0	3.4939894316012063	0.8744671690176123	1.0	0.20339209401709402	0.019438166466639824	104.5877208980035	97.082439194738	5.830951894845301	1.4142135623730951	992.2639999999972	0.3331874863268432	1	1197.02101116218	402.10702560735393	0	3	3
124	4			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	30	B01	B01	1620	773.0	403.0	1.0	1.916814142274966	0.6317783636664285	1.0	0.3068181818181818	0.03676932148931277	70.21120224919535	85.95929269136641	10.0	2.0	744.0799999999978	0.42336338690709524	1	778.6833333333333	402.85370370370373	0	4	4
124	5			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	30	B01	B01	2269	978.0	430.0	1.0	2.2169555127042133	0.5138724644802157	1.0	0.22699079631852742	0.015436013299150947	85.7880843791582	103.84603988597736	8.246211251235321	1.4142135623730951	1359.1099999999958	0.3489158849761648	1	978.7730277655355	416.1881886293521	0	5	5
124	6			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	30	B01	B01	2203	1297.0	473.0	1.0	1.3597307261947404	0.7249319272442835	1.0	0.40296323394914946	0.05848370259649922	71.8548830571125	80.2807573457052	17.204650534085253	3.0	688.009999999998	0.59564688387184	1	1294.3254652746255	471.00408533817523	0	6	6
125	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	31	B01	B01	4024	712.0	38.0	1.0	1.1536717612497231	0.7545247024923021	1.0	0.6006866696521869	0.6842310387946092	90.78338251499144	94.02127418834527	27.586228448267445	9.219544457292887	271.8519999999992	0.9151694337047988	1	709.0211232604373	40.32529821073559	0	1	1
125	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	31	B01	B01	4915	677.0	88.0	1.0	1.0521260176777214	0.5977376121583572	1.0	0.6104831697925723	0.7384665059305079	89.41380192324009	96.74709297958259	33.28663395418648	10.770329614269007	289.2019999999992	0.953165907107534	1	676.6358087487284	86.8998982706002	0	2	2
125	3			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	31	B01	B01	9240	790.0	106.0	1.0	1.1018934381314622	0.7518697574204375	1.0	0.7679521276595744	0.8242166672055369	134.2038967001001	132.03408650799233	43.93176527297759	15.0	375.33599999999916	0.9754552652414885	1	792.9397186147186	91.12997835497835	0	3	3
125	4			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	31	B01	B01	23395	909.0	272.0	1.0	1.2480091132637825	0.7630773023520294	1.0	0.5626503126503126	0.0523271417938266	228.5435038015004	230.99134182908242	47.38143096192854	14.212670403551895	2370.2980000000084	0.7810309140682381	1	935.1878179098098	296.6876683051934	0	4	4
125	5			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	31	B01	B01	18136	1293.0	351.0	1.0	1.6112172428859335	0.8982452243214252	1.0	0.4006273608871413	0.06194524497560809	249.21949154572212	246.34325645326686	53.0	11.180339887498949	1918.1019999999942	0.716356598333136	1	1268.650308778121	358.77437141596823	0	5	5
125	6			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	31	B01	B01	13824	670.0	492.0	1.0	2.6371672964582475	0.9795457187121519	1.0	0.6169500602490293	0.1459610841892859	298.0639755849744	290.91063920042524	29.614185789921695	11.180339887498949	1090.9459999999972	0.8706660368445913	1	667.6507523148148	476.7409577546296	0	6	6
125	7			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	31	B01	B01	14278	1041.0	778.0	1.0	1.2659608879155253	0.795132483817967	1.0	0.5274083924349882	0.12554303162817385	183.0989628822328	191.70811146114815	45.967379738244816	13.601470508735444	1195.4799999999966	0.7199657111161535	1	1051.1595461549236	787.360274548256	0	7	7
125	8			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	31	B01	B01	4791	995.0	849.0	1.0	1.3750284630359373	0.8601833566687602	1.0	0.4568077803203661	0.3563600348932969	115.20766392981017	125.93649193144932	25.495097567963924	8.246211251235321	411.02999999999895	0.8043314026693528	1	992.0480066791902	840.501565435191	0	8	8
125	9			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	31	B01	B01	29632	1245.0	840.0	1.0	1.5569515206927966	0.9249249820645258	1.0	0.4972646417184091	0.0760165776766494	319.7025640013058	335.3356527421443	55.758407437802596	18.867962264113206	2213.254000000001	0.854748683925867	1	1244.9430683045357	838.4457680885529	0	9	9
125	10			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	31	B01	B01	23277	572.0	868.0	1.0	1.0682732892073752	0.48011966512870735	1.0	0.6156307855064798	0.14213408082677398	188.79743462464523	208.85641000457707	71.02112361825881	20.12461179749811	1434.5619999999958	0.8875374144472193	1	568.3901705546248	863.5411350259914	0	10	10
125	11			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	31	B01	B01	10267	928.0	940.0	1.0	1.936093042014942	0.9565720133876837	1.0	0.43816148856264936	0.25197019771011925	215.56927306635225	215.96759016111653	31.064449134018133	11.180339887498949	715.5699999999977	0.8729328742082217	1	928.6065062822636	938.908736729327	0	11	11
125	12			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	31	B01	B01	7147	1004.0	939.0	1.0	1.0679708922264948	0.6525754725136275	1.0	0.6232124171607952	0.6227652305278666	110.94751786070937	122.98373876248843	39.05124837953327	12.529964086141668	379.7559999999987	0.899276502044668	1	1005.8161466349517	940.4413040436547	0	12	12
125	13			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	31	B01	B01	5192	950.0	1039.0	1.0	1.1172581315780865	0.6599286438161778	1.0	0.6300970873786408	0.6336485163739674	97.03229888128567	109.38464243210744	37.69615364994153	13.892443989449804	320.88399999999956	0.9559933713864849	1	960.7349768875192	1006.8994607087827	0	13	13
126	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	32	B01	B01	45217	554.0	148.0	1.0	1.2226293675935402	0.7630756415926467	1.0	0.4797508779747695	0.09753007331545557	314.44093895625673	352.17183305880667	84.34453153583817	25.632011235952593	2413.718000000007	0.7970211078306085	1	541.497600460004	159.31952584205055	0	1	1
126	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	32	B01	B01	10148	248.0	126.0	1.0	1.1030541786251682	0.7536521467770889	1.0	0.7448620082207869	0.8105499530446401	140.84387501653006	141.19844191774922	46.14108798023731	15.811388300841896	396.647999999999	0.9785920925747348	1	247.81444619629482	133.43023255813952	0	2	2
126	3			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	32	B01	B01	10579	128.0	232.0	1.0	1.033297884059446	0.6059867523331475	1.0	0.748372948500283	0.8694294067473243	130.34740718461595	132.74034804836094	50.99019513592785	16.76305461424021	391.0299999999989	0.9841845753093309	1	128.88798563191227	236.45457982796106	0	3	3
126	4			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	32	B01	B01	24843	338.0	330.0	1.0	1.4529556568546047	0.851526826021683	1.0	0.5041193181818182	0.05668068580486326	267.95192520382375	280.60826787534256	61.18823416311342	16.278820596099706	2346.872000000004	0.7720612229042032	1	352.6631244213662	298.19083846556373	0	4	4
126	5			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	32	B01	B01	22847	291.0	511.0	1.0	1.2424214757606329	0.8379945853665212	1.0	0.6209267563527653	0.09893191467138665	235.52806678667554	238.65665714578338	58.872744118140105	18.110770276274835	1703.535999999995	0.8899579308195699	1	299.1742460716943	533.6125093010023	0	5	5
127	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	33	B01	B01	17560	567.0	73.0	1.0	1.1926563882656882	0.7935631399946488	1.0	0.5301932367149759	0.09337744401880416	196.90095287958775	246.0101623917191	56.22277118748239	16.1245154965971	1537.255999999995	0.8299461196710464	1	569.9955580865603	80.10808656036447	0	1	1
127	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	33	B01	B01	25786	196.0	78.0	1.0	1.2033874623841303	0.7537606056907948	1.0	0.5922098204032887	0.09660359209241245	234.44092042425768	249.899979991996	63.245553203367585	20.024984394500787	1831.4719999999948	0.8392104535173222	1	171.8069495074847	82.95908632591329	0	2	2
127	3			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	33	B01	B01	11814	835.0	87.0	1.0	1.020012850404226	0.46576345975752664	1.0	0.7642644585327986	0.7844556873488713	130.9585687167118	138.70832707519762	56.08029957123981	17.204650534085253	435.0299999999988	0.9657089140474927	1	834.4040968342645	85.73048925004233	0	3	3
127	4			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	33	B01	B01	18148	1299.0	152.0	1.0	1.101278912230379	0.7235588153402952	1.0	0.732364810330912	0.8038970454753487	185.30610937886976	179.42686532400882	59.77457653551382	20.808652046684813	532.6219999999985	0.9604403164774682	1	1293.128664315627	138.5546616707075	0	4	4
127	5			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	33	B01	B01	18731	68.0	245.0	1.0	1.7324758570560403	0.9300169326644864	1.0	0.5522110849056604	0.1341415420533398	269.25925514802816	277.04151313476467	48.010415536631214	14.317821063276353	1324.657999999996	0.801789268668536	1	109.56921680636378	234.00875553894613	0	5	5
127	6			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	33	B01	B01	45325	364.0	360.0	1.0	1.460596631100363	0.8946308017092257	1.0	0.5740248226950354	0.10722895890000532	374.04630143954245	419.38645662443605	80.36168241145776	24.0	2304.7180000000044	0.8318421656343198	1	333.69325979040264	365.4734914506343	0	6	6
127	7			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	33	B01	B01	42693	659.0	410.0	1.0	1.2845686066149602	0.8173625268440825	1.0	0.5439984709480122	0.07993302564439093	323.11137723348264	338.49667649771686	77.10382610480494	22.02271554554524	2590.7180000000158	0.7525581477335823	1	658.2867448996323	412.3678354765418	0	7	7
127	8			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	33	B01	B01	13605	854.0	464.0	1.0	1.1193837851662103	0.7712668973642244	1.0	0.6758569299552906	0.42315781901308747	165.8252517006086	170.20575783445165	52.773099207835045	17.204650534085253	635.6279999999981	0.9354051359620473	1	857.3882396177876	474.0832782065417	0	8	8
127	9			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	33	B01	B01	15603	245.0	545.0	1.0	1.142835604387797	0.733686309154763	1.0	0.6678222907036466	0.10876968389654132	175.92139815910937	181.10770276274835	48.093658625644196	15.0	1342.625999999996	0.8138431045274358	1	259.46914054989423	545.3223739024546	0	9	9
127	10			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	33	B01	B01	20400	1136.0	588.0	1.0	1.1411361194774978	0.7414244762599003	1.0	0.6071428571428571	0.13625252222501627	201.77856928220467	219.58369702689677	63.28506932918696	18.384776310850235	1371.663999999996	0.8823911068817857	1	1146.302843137255	590.6127450980392	0	10	10
127	11			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	33	B01	B01	54618	576.0	645.0	1.0	1.0651716328737666	0.6089839166560786	1.0	0.5693111104162106	0.11046759532148122	300.90720225833667	339.418620585259	109.12378292562992	30.4138126514911	2492.616000000014	0.8826580907900904	1	586.8554872020213	644.253597715039	0	11	11
127	12			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	33	B01	B01	36471	306.0	754.0	1.0	1.1048092808520027	0.6152163565574553	1.0	0.6201918171615142	0.04734216056025409	251.02796174467161	309.38164134285665	76.84399781375251	18.110770276274835	3111.3920000000353	0.7916603355835811	1	296.4541964848784	762.3434783800828	0	12	12
127	13			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	33	B01	B01	17315	1186.0	749.0	1.0	1.6753293289195317	0.8508395193524423	1.0	0.43104306696539707	0.05452407958449544	240.11104925850842	250.4096643502403	35.0	9.486832980505138	1997.6619999999937	0.6115565288030234	1	1199.9002021368756	715.9771874097603	0	13	13
127	14			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	33	B01	B01	25373	780.0	834.0	1.0	1.1381544796316876	0.7842871464890819	1.0	0.591114528002982	0.14478020898914065	229.97002058811367	229.34035841953332	67.67569726275453	21.93171219946131	1484.0079999999957	0.8985091540068697	1	786.0597091396367	830.3273164387341	0	14	14
128	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	34	B01	B01	34806	930.0	123.0	1.0	1.2432207753013846	0.5596955681445491	1.0	0.5019975481358622	0.15417199288687877	255.0559000594576	304.77040538739976	77.92945527847606	21.977249200050075	1684.3379999999945	0.7768849604928352	1	934.9739700051715	129.14244670459115	0	1	1
128	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	34	B01	B01	17705	1327.0	213.0	1.0	1.157508978881169	0.6790784804549038	1.0	0.575211176088369	0.21029697317850524	183.80090453351553	202.87188075236054	60.01666435249463	17.26267650163207	1028.5759999999968	0.8448855908949918	1	1315.4003953685399	215.4937588251906	0	2	2
128	3			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	34	B01	B01	31376	798.0	314.0	1.0	1.3614224056102031	0.8226757096910995	1.0	0.4180623842453798	0.08479175564668931	286.11172103746776	292.64312737530673	60.207972893961475	19.235384061671343	2156.387999999997	0.7279054391072859	1	843.4405915349312	332.506342427333	0	3	3
128	4			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	34	B01	B01	13661	1235.0	488.0	1.0	1.2421885542425652	0.8176542791506709	1.0	0.5713031114084979	0.22616776179054682	179.81608833183648	199.2636444512646	53.16013544000805	14.317821063276353	871.2259999999974	0.8734933981265386	1	1235.7358172900958	483.30685894151236	0	4	4
128	5			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	34	B01	B01	30082	1033.0	507.0	1.0	1.1517593101381542	0.7441518974642303	1.0	0.6557813044994768	0.1273004906355855	246.48494468221696	265.2112365643658	73.00684899377592	22.0	1723.2299999999948	0.8680546537967652	1	1044.3960175520244	500.45169869024664	0	5	5
128	6			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	34	B01	B01	11410	967.0	678.0	1.0	1.5015524028753096	0.9028217750127404	1.0	0.4150751209574739	0.23199468844502003	191.51944657567807	214.88834309938733	42.5205832509386	12.727922061357855	786.1559999999974	0.8500335245474187	1	959.3577563540754	693.9715162138475	0	6	6
128	7			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	34	B01	B01	9801	1011.0	741.0	1.0	1.6401812871248973	0.9104384214139455	1.0	0.4242306194000779	0.3460717659449661	186.60947603264253	192.753728887407	33.24154027718932	11.40175425099138	596.5639999999978	0.7991031390134529	1	992.8575655545352	748.1817161514131	0	7	7
128	8			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	34	B01	B01	23658	1029.0	851.0	1.0	1.1132570435924742	0.7143500762920509	1.0	0.6866546699947756	0.2197346364295137	211.75909864695308	226.24102192131292	63.50590523722971	20.396078054371138	1163.1739999999966	0.8625177731597944	1	997.8749260292501	853.6137881477724	0	8	8
129	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	35	B01	B01	21752	1277.0	157.0	1.0	1.1661731672308802	0.5453239768736728	1.0	0.48660015211847346	0.12184583393982178	194.39459835451112	218.50629281556172	63.41135544995076	16.0	1497.7839999999949	0.7711424266595763	1	1284.2419547627803	161.28204303052593	0	1	1
129	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	35	B01	B01	44236	1102.0	357.0	1.0	1.4106185054677882	0.8462644570841309	1.0	0.4359515127623928	0.05727319235793829	351.04368009323406	399.3657471541594	80.95677859203639	22.47220505424423	3115.4240000000386	0.762039294050767	1	1087.8106519576816	380.60193055429966	0	2	2
129	3			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	35	B01	B01	35565	595.0	512.0	1.0	1.109408865432361	0.6299934282833766	1.0	0.608541655972486	0.14001924810231223	249.82840255442926	278.61442891566116	83.48652585896721	25.298221281347036	1786.5799999999947	0.9094279796455877	1	599.5373541403064	503.519780683256	0	3	3
129	4			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	35	B01	B01	16791	1289.0	484.0	1.0	1.2864642138916749	0.8000649112790315	1.0	0.4755579472074317	0.09026094146608091	200.72853210562837	221.7746604100658	49.658836071740545	12.806248474865697	1528.949999999995	0.695034873853923	1	1275.0320409743315	494.8811267941159	0	4	4
129	5			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	35	B01	B01	55580	967.0	719.0	1.0	1.162347459589185	0.6310870719878157	1.0	0.5815936796944488	0.08608951038180494	319.7854789866781	345.878591416121	95.1892851112981	28.0178514522438	2848.3220000000265	0.8276498793817196	1	956.9367578265563	704.7066570708888	0	5	5
130	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	36	B01	B01	34134	978.0	374.0	1.0	1.1858082586542018	0.7262042514134583	1.0	0.5295048399106478	0.1266193036337265	264.00762133560437	294.0153057240388	81.00617260431454	23.08679276123039	1840.553999999994	0.7459434652913604	1	985.9126677213336	394.0644811624773	0	1	1
130	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	36	B01	B01	19915	905.0	511.0	1.0	1.0542328665233744	0.6446482201690045	1.0	0.6279561077126821	0.23401023942707397	183.33936630105518	201.48697228356974	66.18912297349165	20.248456731316587	1034.1359999999968	0.8984278077278777	1	906.7149384885764	515.4243032889782	0	2	2
131	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	37	B01	B01	20593	785.0	566.0	1.0	1.3443538684156209	0.7884096413363034	1.0	0.45995264897703925	0.10099473665335132	225.6963709347917	287.1550104037887	63.50590523722971	16.0	1600.7199999999946	0.7189665706554946	1	782.9333754188316	564.2306609041907	0	1	1
